id,cost,description,maintanance_company,repairment_company,work_type,year,street_name_geocode,Latitude,Longitude
563,369200,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення на вул. Гоголя,,ФОП Дідушок Ігор Ігорович,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяГоголя",49.5506296,25.5995295
564,280140,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення від вул. Б. Лепкого,,ФОП Дідушок Ігор Ігорович,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяБ.Лепкого вулицяБратів Бойчуків  Братів Бойчуків  8",49.5597524368,25.6347727776
565,362010,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення вул. Карпенка,,ПП Мазурик В.Р.,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяКарпенка",49.5420245,25.5804382
566,96800,Капітальний ремонт – заміни покриття тротуару фігурними елементами мощення на вул. Волинській,,ПП Мазурик В.Р.,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяВолинська",49.5519835,25.5573526
567,569690,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення на вул. 15 Квітня,,ТОВ «ТОМ – ІнвестБуд»,Ремонт тротуарів,2015,"Україна, Тернопіль, вулиця15 КвітнявулицяВ.Стуса  В.Стуса 4,6в ",49.5598597718,25.6446003914
568,84750,Капітальний ремонт  –  заміна покриття тротуару фігурними елементами мощення на транспортній розв’язці вул. Генерала М. Тарнавського – В. Симоненка,,ФОП Дідушок Ігор Ігорович,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяГ. тарнавськоговулицяВ.Симоненка  В.Симоненка",49.5669752988,25.6377124786
569,433390,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення по вул. Листопадовій,,ПП Мазурик В.Р.,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяЛистопадова",49.5538061,25.591118
570,300610,Капітальний ремонт – влаштування тротуару та зупинки громадського транспорту по вул. Львівській,,ПП Мазурик В.Р.,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяЛьвівська",49.5586346,25.5545496
571,90720,Заміна покриття тротуару фігурними елементами мощення по вул. Листопадовій,,ТОВ «ТОМ – ІнвестБуд»,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяЛистопадова      2",49.5532108476,25.5910527706
572,289130,Капітальний ремонт пішохідної доріжки,,ТОВ «ТОМ – ІнвестБуд»,Ремонт тротуарів,2015,"Україна, Тернопіль, бульварПросвітивулицяВ.Винниченка  В.Винниченка 13",49.5428535,25.5733424
573,432090,Капітальний ремонт – заміна покриття тротуару фігурними елементами мощення по вул. Пирогова,,ТОВ «ТОМ – ІнвестБуд»,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяЮфедьквичавулицяГоголя  Гоголя",49.5498734876,25.6006872654
574,50620,Капітальний ремонт  – заміни покриття тротуару фігурними елементами мощення на пішохідному переході поблизу зупинки Володимира Великого,,ПП Мазурик В.Р.,Ремонт тротуарів,2015,"Україна, Тернопіль, вулицяВ.Великого",49.5699335944,25.6380021572
575,794440,Капітальний ремонт– заміна верхнього шару дорожнього полотна,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяС.Крушельницької",49.557867,25.595311
576,865300,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул. Дівоча,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяТатарськавулицяА. Манастирського  А. Манастирського",49.5503514576,25.604903698
577,876140,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул.Живова,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяПерлявулицяОстрозького  Острозького",49.545989,25.5999807
578,831620,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул.15Квітня,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяБратів Бойчуківвулиця15Квітня  15Квітня",49.5582577,25.6429464
579,891920,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул.Текстильна,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяТекстильна",49.5729464,25.6177875
580,815160,Капітального ремонту-заміна верхнього шару дорожнього полотна частини вулиці Пирогова,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяСічових Стрільціввулиця М.Гоголя  М.Гоголя",49.5504056309,25.5972218513
581,902260,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул. Романа Купчинського,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулиця Р.Купчинського",49.5539472,25.6437816
582,918170,Капітальний ремонт – заміна верхнього шару дорожнього полотна вул. Академіка Корольова,,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, вулицяАкадеміка Корольова",49.5535578,25.6478681
583,786380,Капітальний ремонт – заміна верхнього шару дорожнього полотна  транспортної розв’язки вулиць Злуки – Тарнавського – Є.Коновальця (І черга),,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, проспектЗлукивулицяЄ.Коновальця  Є.Коновальця",49.5594349744,25.6242799759
584,905320,Капітальний ремонт – заміна верхнього шару дорожнього полотна проспекту Злуки (ІІ черга),,ТОВ «Техно-Буд-Центр»,Ремонт дороги,2013,"Україна, Тернопіль, проспектЗлуки вулиця Є.Коновальця   Є.Коновальця",49.5594349744,25.6242799759
